filename,true_class,predicted_class,feature_set,iteration
1890_MoellerN_Haendelser,O,CANON,embeddings,888
1899_HenningsenA_Stroemmen,O,CANON,embeddings,888
1883_NielsenZ_GamleVaner,O,CANON,embeddings,888
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,889
1899_Kirkegaard_Provstinden,O,CANON,embeddings,889
1876_Kieler_Everil,O,CANON,embeddings,889
1879_Kieler_AndreFraKautokejno,O,CANON,embeddings,889
1892_Kieler_IEnLysengelsSkikkelse,O,CANON,embeddings,889
1899_Keller_Situationer,O,CANON,embeddings,889
1899_Langgaard_FriskLuft,O,CANON,embeddings,890
1893_Ottosen_Alavastegir,O,CANON,embeddings,890
1880_Secher_Aegtemaend,O,CANON,embeddings,890
1896_Egeberg_SejrOgFald,O,CANON,embeddings,891
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,891
1898_Raunkiaer_Memento,O,CANON,embeddings,891
1883_NielsenZ_GamleVaner,O,CANON,embeddings,892
1899_HenningsenA_Glansbilledet,O,CANON,embeddings,892
1881_Schjoerring_DenGamleHerregaard,O,CANON,embeddings,892
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,892
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,892
1886_Bille_Skoledrenge,O,CANON,embeddings,893
1877_Gioerup_VildeSkud,O,CANON,embeddings,893
1888_Schjoerring_BeslaegtedeNaturer,O,CANON,embeddings,894
1897_MoellerO_Overmennesker,O,CANON,embeddings,894
1893_MoellerC_Navnefaettere,O,CANON,embeddings,894
1892_Reiserer_FraKaserneogGeled,O,CANON,embeddings,894
1892_Prydz_Arnak,O,CANON,embeddings,894
1899_Muusmann_TrettenTrumfer,O,CANON,embeddings,894
1898_Raunkiaer_Memento,O,CANON,embeddings,894
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,895
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,895
1884_MoellerC_PaaFarten,O,CANON,embeddings,895
1894_Bey_JulenissenSpinder,O,CANON,embeddings,895
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,895
1894_MadsenO_Inga,O,CANON,embeddings,895
1877_SoerensenC_FolketsSoen,O,CANON,embeddings,896
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,896
1886_Bille_Skoledrenge,O,CANON,embeddings,896
1893_HansenJ_UngeMenneskerogPilgrimme,O,CANON,embeddings,896
1898_HansenR_PaaGraensenAfToVerdener,O,CANON,embeddings,897
1880_Gloeersen_EnFremmed,O,CANON,embeddings,897
1888_Trafall_KjaempendeMagter,O,CANON,embeddings,897
1891_OlsenV_MensMyrterneVisne,O,CANON,embeddings,897
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,898
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,898
1898_Bon_StoltenbergOgAndreSvende,O,CANON,embeddings,898
1885_Feddersen_Isidora,O,CANON,embeddings,899
1884_Bauditz_Kaffesladder,O,CANON,embeddings,899
1880_Secher_Aegtemaend,O,CANON,embeddings,899
1878_Schjoerring_FlyvendeSommer,O,CANON,embeddings,899
1896_MoellerI_TabteToejler,O,CANON,embeddings,899
1887_Schjoerring_ForVindOgVove,O,CANON,embeddings,899
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,899
1886_Bille_Skoledrenge,O,CANON,embeddings,900
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,900
1898_Bergstroem_BraendteSkibe,O,CANON,embeddings,900
1886_Winterhjelm_FarvelHansen,O,CANON,embeddings,900
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,901
1893_Nansen_JuliesDagbog,O,CANON,embeddings,901
1883_OestergaardV_EtAegteskabsHistorie,O,CANON,embeddings,902
1892_Prydz_Arnak,O,CANON,embeddings,902
1886_Winterhjelm_Naturalisterne,O,CANON,embeddings,902
1899_JensenH_Spoegeri,O,CANON,embeddings,902
1899_Hornbeck_TomBosOgJeg,O,CANON,embeddings,902
1895_Broendsted_FaedrenesSynd,O,CANON,embeddings,903
1893_KragT_Mulm,O,CANON,embeddings,903
1899_JensenH_Spoegeri,O,CANON,embeddings,904
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,904
1888_Trafall_KjaempendeMagter,O,CANON,embeddings,904
1892_MadsenOgHenriques_VedHoejenMast,O,CANON,embeddings,904
1884_MoellerC_PaaFarten,O,CANON,embeddings,905
1877_Lange_EtSymposion,O,CANON,embeddings,906
1899_Langgaard_FriskLuft,O,CANON,embeddings,906
1892_Schandorph_PoetOgJunker,O,CANON,embeddings,906
1882_Schjoerring_SkillesOgMoedes,O,CANON,embeddings,907
1887_Schjoerring_ForVindOgVove,O,CANON,embeddings,907
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,907
1899_KragT_Enken,O,CANON,embeddings,908
1883_OestergaardV_EtAegteskabsHistorie,O,CANON,embeddings,908
1893_KragT_Mulm,O,CANON,embeddings,908
1899_Langgaard_FriskLuft,O,CANON,embeddings,908
1898_Stuckenberg_Hjemfalden,O,CANON,embeddings,909
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,909
1895_Stuckenberg_FagreOrd,O,CANON,embeddings,909
1881_Fibiger_MineSoestre,O,CANON,embeddings,909
1891_Finne_ToDamer,O,CANON,embeddings,909
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,910
1884_Bauditz_Kaffesladder,O,CANON,embeddings,910
1891_Finne_ToDamer,O,CANON,embeddings,910
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,911
1893_KragT_Mulm,O,CANON,embeddings,911
1884_Schjoerring_EsthersHistorie,O,CANON,embeddings,912
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,913
1892_Prydz_Arnak,O,CANON,embeddings,913
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,914
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,914
1881_Fibiger_MineSoestre,O,CANON,embeddings,914
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,914
1896_Egeberg_SejrOgFald,O,CANON,embeddings,914
1886_Winterhjelm_Naturalisterne,O,CANON,embeddings,914
1892_Schandorph_PoetOgJunker,O,CANON,embeddings,915
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,915
1887_Paulsen_EnFremtidskvinde,O,CANON,embeddings,915
1880_Secher_Aegtemaend,O,CANON,embeddings,916
1896_Egeberg_SejrOgFald,O,CANON,embeddings,916
1899_JensenH_Spoegeri,O,CANON,embeddings,917
1891_Finne_ToDamer,O,CANON,embeddings,917
1887_Paulsen_EnFremtidskvinde,O,CANON,embeddings,917
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,917
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,918
1890_MoellerN_Haendelser,O,CANON,embeddings,918
1895_Malling_GuvernoerensFrue,O,CANON,embeddings,918
1889_Malling_EnFrivillig,O,CANON,embeddings,918
1893_Nansen_JuliesDagbog,O,CANON,embeddings,918
1886_GerstenbergMueller_Brydninger,O,CANON,embeddings,919
1894_Bey_JulenissenSpinder,O,CANON,embeddings,919
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,919
1893_Ottosen_Alavastegir,O,CANON,embeddings,919
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,919
1883_NielsenZ_GamleVaner,O,CANON,embeddings,919
1892_PetersenM_KuedePlanter,O,CANON,embeddings,920
1887_Paulsen_EnFremtidskvinde,O,CANON,embeddings,920
1895_Broendsted_FaedrenesSynd,O,CANON,embeddings,920
1898_Stuckenberg_Hjemfalden,O,CANON,embeddings,920
1884_Paulsen_EnDigtersHustru,O,CANON,embeddings,921
1892_PetersenM_KuedePlanter,O,CANON,embeddings,921
1899_HenningsenA_Glansbilledet,O,CANON,embeddings,921
1899_Rosenkrantz_FruenPaaHavreholm,O,CANON,embeddings,921
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,921
1897_MadsenO_LysetsBoern,O,CANON,embeddings,922
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,922
1893_Boecker_Soeskende,O,CANON,embeddings,922
1895_Bon_Fristelser,O,CANON,embeddings,922
1898_Bon_StoltenbergOgAndreSvende,O,CANON,embeddings,922
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,923
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,923
1896_MallingM_Eremitage-Idyllen,O,CANON,embeddings,923
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,924
1886_Bille_Skoledrenge,O,CANON,embeddings,924
1895_MoellerN_Koglerier,O,CANON,embeddings,924
1898_Raunkiaer_Memento,O,CANON,embeddings,925
1894_MadsenO_Inga,O,CANON,embeddings,925
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,925
1886_Bille_Skoledrenge,O,CANON,embeddings,925
1884_Schjoerring_EsthersHistorie,O,CANON,embeddings,926
1894_NormanHansen_StyrmandBrorsen,O,CANON,embeddings,927
1893_KragT_Mulm,O,CANON,embeddings,928
1872_HeegaardS_FamilienGorm,O,CANON,embeddings,928
1890_MoellerN_Haendelser,O,CANON,embeddings,928
1895_Broendsted_FaedrenesSynd,O,CANON,embeddings,929
1896_Egeberg_SejrOgFald,O,CANON,embeddings,929
1899_EwaldC_MinLilleDreng,O,CANON,embeddings,929
1895_Malling_GuvernoerensFrue,O,CANON,embeddings,930
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,930
1894_HansenJ_EtKarnevalINizza,O,CANON,embeddings,931
1895_AndersenT_FraByensUdkant,O,CANON,embeddings,932
1886_Rosing_EnUskyldigUngMand,O,CANON,embeddings,932
1899_Reumert_Klitrose,O,CANON,embeddings,932
1898_Raunkiaer_Memento,O,CANON,embeddings,932
1897_MoellerO_Overmennesker,O,CANON,embeddings,933
1895_AndersenT_FraByensUdkant,O,CANON,embeddings,933
1897_MadsenO_LysetsBoern,O,CANON,embeddings,934
1898_Bon_StoltenbergOgAndreSvende,O,CANON,embeddings,934
1896_MoellerI_TabteToejler,O,CANON,embeddings,934
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,934
1882_JacobsenA_EnJournalist,O,CANON,embeddings,935
1897_Janson_Mira,O,CANON,embeddings,935
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,935
1897_MadsenO_LysetsBoern,O,CANON,embeddings,935
1886_Bille_Skoledrenge,O,CANON,embeddings,935
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,936
1898_Bon_StoltenbergOgAndreSvende,O,CANON,embeddings,937
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,937
1896_Norrie_UngeJunker,O,CANON,embeddings,938
1882_JacobsenA_EnJournalist,O,CANON,embeddings,938
1884_MoellerC_PaaFarten,O,CANON,embeddings,938
1897_MoellerO_Overmennesker,O,CANON,embeddings,938
1894_MadsenO_Inga,O,CANON,embeddings,939
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,939
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,939
1896_Norrie_UngeJunker,O,CANON,embeddings,940
1895_NormanHansen_DoktorTavsen,O,CANON,embeddings,940
1895_MoellerN_Koglerier,O,CANON,embeddings,940
1890_MoellerN_Haendelser,O,CANON,embeddings,940
1897_MoellerO_Overmennesker,O,CANON,embeddings,940
1882_Kieler_MinBroderAmtmanden,O,CANON,embeddings,940
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,940
1882_JacobsenA_EnJournalist,O,CANON,embeddings,941
1897_MoellerO_Overmennesker,O,CANON,embeddings,941
1892_PetersenM_KuedePlanter,O,CANON,embeddings,941
1896_Norrie_UngeJunker,O,CANON,embeddings,941
1878_HenningsenE_MathildeOgHendesVenner,O,CANON,embeddings,942
